GENE,aver.sec4.bs,aver.sec4.me,aver.sec9.bs,aver.sec9.me,aver.sec14.bs,aver.sec14.me,sder.sec4.bs,sder.sec4.me,sder.sec9.bs,sder.sec9.me,sder.sec14.bs,sder.sec14.me
GRMZM2G458494,0.006868919,0,0.002779064,0,0,0.00125,0.006868919,0,0.002779064,0,0,0.00125
GRMZM2G458533,0.175880376,0.19581296,0.113276185,0.129317291,0.034274304,0.01926356,0.029343475,0.047776732,0.010855347,0.047828374,0.005460768,0.00593023
GRMZM2G458538,0.414198553,0.279078555,0.070858738,0.08431427,0.094724436,0.168139535,0.008687019,0.029078555,0.018865341,0.036410078,0.064215961,0.051860465
GRMZM2G458548,0.64432848,0.587555203,0.624218231,0.453782578,0.919070612,0.544069767,0.012387938,0.010632126,0.046172831,0.031247362,0.097878559,0.014069767
GRMZM2G458549,0.905009925,0.70625146,0.777479492,1.046205383,0.447828044,1.098023256,0.084114402,0.216825463,0.054922742,0.028241311,0.05047705,0.088023256
GRMZM2G458581,0.051051271,0.023210551,0.02509697,0.004491018,0.013245033,0.04244186,0.023575595,0.003979782,0.008422583,0.004491018,0.013245033,0.00755814
GRMZM2G458607,0.023688084,0.033416603,0,0.001509054,0,0,0.003787592,0.027006353,0,0.001509054,0,0
GRMZM2G458650,0.020903641,0.004807692,0.012555601,0.00300606,0,0,0.013440954,0.004807692,0.006997472,1.20E-05,0,0
GRMZM2G458659,0,0,0,0,0.054435585,0.041627902,0,0,0,0,0.023530512,0.018372088
GRMZM2G458665,0.805523097,0.689000902,1.25282897,1.136109176,0.934895436,0.752531009,0.039353933,0.051180383,0.175848868,0.028262081,0.13798594,0.078864339
GRMZM2G458718,0.290622692,0.667272544,0.027582848,0.213775086,0.118541717,0.200156,0.007259312,0.086503563,0.002972699,0.017262752,0.036542961,0.037246989
GRMZM2G458728,0.663450818,0.587119463,1.270412807,0.580169644,0.515293528,0.791046512,0.044047833,0.183273309,0.030189343,0.002325333,0.018604787,0.168953488
GRMZM2G458776,0,0,0.004168597,0.001006035,0.006622517,0.001666665,0,0,0.004168597,0.001006035,0.006622517,0.001666665
GRMZM2G458824,5.063038007,5.761823236,1.652781274,3.447866864,0.610191947,1.535930233,0.212291738,0.16566939,0.22990029,0.007222956,0.040655523,0.405930233
GRMZM2G458867,0.070179051,0.0541212,0.068296174,0.076168727,0.028873831,0.069711313,0.010086367,0.010531431,0.004422744,0.010899206,0.000617725,0.003544583
GRMZM2G458888,0.433395494,0.252013611,0.235303467,0.321184771,0.080863173,0.092160849,0.103296016,0.044460735,0.004733768,0.039394043,0.017812324,0.019660849
GRMZM2G458974,0.096417363,0.075076479,0.00672793,0.011088584,0.115907792,0.012344959,0.006616393,0.001358556,0.002072439,0.00410256,0.002058322,0.002655041
GRMZM2G459052,0.063601573,0.033377876,0,0,0,0.005813953,0.018825454,0.024314432,0,0,0,0.005813953
GRMZM2G459063,1.001431083,0.964123885,0.512657167,0.74794275,0.388820298,0.420232558,0.001431083,0.214123885,0.001309313,0.138284795,0.017959371,0.059767442
GRMZM2G459104,0,0.009615385,0.008337193,0,0,0,0,0.009615385,0.008337193,0,0,0
GRMZM2G459110,0.007462687,0.028294214,0.128349303,0.129272643,0.013245033,0.097325581,0.007462687,0.010167325,0.072768015,0.00352414,0.013245033,0.007325581
GRMZM2G459156,0.004808243,0.005791505,0.00324224,0.002744509,0.006405505,0.004156977,0.004808243,0.001259783,0.00324224,0.002744509,0.00132076,0.001656977
GRMZM2G459166,0.167597248,0.209274966,0.243383008,0.178248394,0.039063489,0.076792617,0.043965427,0.001903197,0.031744309,0.010483963,0.001775359,0.014292627
GRMZM2G459172,0.023669857,0.014943063,0.029954871,0.026176514,0.014641934,0.016627901,0.010160983,0.000441552,0.001423147,0.006458208,0.001252106,0.006627901
GRMZM2G459224,0.009158552,0.003205125,0.000698324,0.004008079,0.002207503,0.00333333,0.009158552,0.003205125,0.000698324,1.61E-05,0.002207503,0.00333333
GRMZM2G459291,0.914382061,0.740805847,1.991305733,1.405884416,3.556123061,1.264593023,0.055767193,0.192728924,0.232157954,0.231840135,0.715063459,0.020406977
GRMZM2G459298,0.001066097,0.004284395,0.00291366,0.002025827,0.007059568,0.000625,0.001066097,0.000256201,0.001594605,0.001277324,0.001172879,0.000625
GRMZM2G459363,0.384578278,0.39457937,0.621752263,0.402739795,0.967796619,0.623372093,0.041294696,0.067656293,0.171543826,0.016421882,0.032203381,0.146627907
GRMZM2G459370,0.064143152,0.099372541,0.073718609,0.061607774,0.079036375,0.071618226,0.005757341,0.031396709,0.008541704,0.003861286,0.023612645,0.025881784
GRMZM2G459373,0.028960095,0.009339414,0.025018696,0.094684876,0.042947205,0.080135657,0.008353338,0.00027597,0.0222254,0.001123507,0.027692967,0.005135657
GRMZM2G459391,1.681629168,2.63445566,8.440081987,12.27476543,16.3715177,22.88436047,0.159241108,0.528686429,0.233378077,0.82104295,1.529144547,0.499360465
GRMZM2G459474,1.467505145,1.631129465,0.944949173,1.521090626,1.292288708,2.201162791,0.025032168,0.253485919,0.172369263,0.01210859,0.071949702,0.398837209
GRMZM2G459498,0,0.007394063,0,0.000603622,0.002542373,0.004389993,0,0.002862341,0,0.000603622,0.002542373,0.001483017
GRMZM2G459503,0.141534752,0.130199863,0.013938017,0.060073013,0,0,0.03705714,0.014815247,0.002821759,0.011783274,0,0
GRMZM2G459532,0.077933179,0.08267488,0.036156301,0.07521175,0.010169492,0.005,0.018231686,0.044213341,0.024983116,0.015331511,0.010169492,0.005
GRMZM2G459556,0.023991278,0.018040219,0.015088606,0.01667003,0.003200917,0.004613372,0.002832931,0.000870031,0.001215237,0.007089192,0.001996823,0.002363372
GRMZM2G459563,0,0,0.000698324,0,0,0.015813953,0,0,0.000698324,0,0,0.004186047
GRMZM2G459568,0.00248756,0,0.000349162,0,0.020643916,0.00625,0.00248756,0,0.000349162,0,0.01555917,0.00625
GRMZM2G459610,0.007462687,0,0.000555813,0.015392354,0.006622517,0.03244186,0.007462687,0,0.000555813,0.015392354,0.006622517,0.00244186
GRMZM2G459642,0.170791731,0.223042068,0.468462538,0.34582947,0.383264118,0.366976744,0.021537999,0.030734375,0.151649194,0.034452225,0.027331908,0.053023256
GRMZM2G459663,0.02238806,0.235969094,0.01396648,0.045078857,0.053451566,0.26372093,0.02238806,0.090953983,0.01396648,0.002825335,0.012773599,0.00372093
GRMZM2G459702,0.265175293,0.262607486,0.119713245,0.216339957,0.096733641,0.307674419,0.160697681,0.045084821,0.035914362,0.023181001,0.03571669,0.087674419
GRMZM2G459715,0.006868919,0.018126889,0,0.006036217,0,0,0.006868919,0.018126889,0,0.006036217,0,0
GRMZM2G459746,0.074711234,0.051911461,0.031185295,0.047714632,0.026725783,0.039505814,0.033497721,0.032680692,0.007721607,0.004800459,0.0063868,0.007005814
GRMZM2G459752,0.065085992,0.04783968,0.01348907,0.016028305,0.054733036,0.057596895,0.01700356,0.012583276,0.008857298,0.000937761,0.022529653,0.032403105
GRMZM2G459755,0.777215126,0.42031238,0.712100966,0.277676037,0.49373106,0.109903097,0.140695322,0.03890213,0.089195938,0.030171049,0.036777418,0.051763563
GRMZM2G459811,2.597775422,4.177166507,5.023677074,6.579646789,3.698827063,3.256116279,0.327597712,0.17112409,0.456637968,0.471862358,0.042894791,0.125883721
GRMZM2G459820,0.154678822,0.138711367,0,0,0,0,0.065126584,0.042557521,0,0,0,0
GRMZM2G459824,1.378587265,0.375232401,1.623743415,0.24332221,1.772286467,0.542674419,0.221870848,0.067075292,0.314804071,0.041108928,0.134998301,0.102674419
GRMZM2G459828,0.123631428,0.119031906,0.003667404,0.010034661,0.052516365,0.19846345,0.008102751,0.009493709,0.000408555,0.003647434,0.037770602,0.04013012
GRMZM2G459841,0.126015611,0.120584478,0,0,0,0,0.066314119,0.024430632,0,0,0,0
GRMZM2G459847,0.055545119,0.009615385,0.000698324,0,0,0,0.040619746,0.009615385,0.000698324,0,0,0
GRMZM2G459854,0.877239219,0.87242913,1.135647846,0.355366935,0.732441919,1.278139535,0.155846189,0.156417024,0.185022545,0.014049569,0.068882584,0.338139535
GRMZM2G459861,0.042401049,0.042717291,0.038992292,0.039006494,0.041980021,0.026162791,0.012550303,0.024590402,0.005472739,0.017879733,0.008867438,0.026162791
GRMZM2G459874,1.308582394,2.324613669,0.445774609,0.646182488,0.17052419,0.103255814,0.271268962,0.511924793,0.004433827,0.027470206,0.028151306,0.056744186
GRMZM2G459896,0.00248756,0,0,0.003513093,0,0.008313953,0.00248756,0,0,0.001517087,0,0.003313953
GRMZM2G460012,0.128390682,0.296101563,0.370198417,0.647135813,0.247328547,0.18372093,0.008987697,0.084563101,0.040416108,0.022884316,0.022162984,0.08372093
GRMZM2G460025,0.006868919,0.009615385,0,0.003018109,0.010169492,0,0.006868919,0.009615385,0,0.003018109,0.010169492,0
GRMZM2G460078,0.540700928,0.295549623,0.90260855,0.72724973,0.909496024,0.623953488,0.101090116,0.10324193,0.042273354,0.051193383,0.004411261,0.003953488
GRMZM2G460090,0.323761148,0.221821987,0.356588378,0.264391741,0.334996444,0.16478682,0.01281588,0.085870321,0.015806255,0.090739046,0.024826947,0.12021318
GRMZM2G460138,0,0,0.002779064,0.002994012,0.002542373,0.002906977,0,0,0.002779064,0.002994012,0.002542373,0.002906977
GRMZM2G460228,0.006171763,0.020569769,0.002326453,0.0074072,0,0.000830564,0.003424195,0.001866115,0.001209134,0.004346655,0,0.000830564
GRMZM2G460383,1.112521321,0.679845468,0.334227777,0.033126905,0.260040411,0.144069767,0.082670575,0.045230083,0.043724984,0.015162834,0.034874848,0.085930233
GRMZM2G460396,0.028069443,0.001923077,0.006145251,0.000603622,0.000726392,0,0.01314407,0.001923077,0.006145251,0.000603622,0.000726392,0
GRMZM2G460406,9.521436037,7.834301775,18.08076895,11.45799354,11.12952081,6.896744186,0.34233156,0.449686391,0.533756187,0.230629211,0.189123464,1.056744186
GRMZM2G460407,0.006868919,0.018678829,0.011154198,0.007992056,0.00046225,0.000454546,0.006868919,0.00055194,0.003743367,0.005979986,0.00046225,0.000454546
GRMZM2G460465,0.006692349,0.010757992,0.010900082,0.008531223,0.139079333,0.046375951,0.00325789,0.004347742,0.004847942,0.003541205,0.055181077,0.003042631
GRMZM2G460472,0.021497408,0.009615385,0.3357027,0.016599598,0.052149512,0.01994186,0.000890651,0.009615385,0.011680353,0.016599598,0.01903693,0.01494186
GRMZM2G460566,0.92875585,0.506652344,6.326082756,3.15431212,4.799545447,5.519302326,0.035796388,0.064344652,0.039839032,0.124130994,0.167341971,0.350697674
GRMZM2G460571,0,0,0.002793296,0,0.009164889,0.005813953,0,0,0.002793296,0,0.004080144,0.005813953
GRMZM2G460617,0,0,0,0.003018109,0.013245033,0.02,0,0,0,0.003018109,0.013245033,0.02
GRMZM2G460684,0.215086404,0.168005227,0.039476781,0.049086895,0.143581478,0.095823558,0.045932319,0.080392004,0.002422625,0.002809261,0.028791288,0.006676349
GRMZM2G460860,0.994899639,0.178276786,0.376255304,0.012060386,0.294988216,0.04744186,0.159078743,0.033261676,0.048325702,0.009066374,0.056005161,0.01255814
GRMZM2G460861,0.87066533,3.181617534,0.239469185,1.07300691,0.089516221,0.296744186,0.049769808,0.643155995,0.055111643,0.034777521,0.063026155,0.156744186
GRMZM2G460864,0.004808243,0.008745976,0.012407237,0.010734551,0.006113881,0.006529206,0.004808243,0.000869408,0.00994578,0.000300521,0.003063033,0.000945876
GRMZM2G460866,0.476839347,0.410097614,0.267246632,0.250239161,0.211154453,0.151395349,0.125150698,0.079328383,0.021021524,0.034670299,0.022743857,0.011395349
GRMZM2G460988,0.028663211,0.036253778,0.002793296,0.048048772,0.146514762,0.074883721,0.001187535,0.036253778,0.002793296,0.011831468,0.067044564,0.005116279
GRMZM2G461119,0.016522281,0.003021145,0.009733841,0.019533368,0.007627119,0.002906977,0.004084475,0.003021145,0.006940545,0.001424716,0.007627119,0.002906977
GRMZM2G461139,0.122585788,0.119398984,0.140379352,0.102188842,0.213474978,0.219737544,0.007269504,0.010637651,0.016843319,0.003884726,0.046695314,0.003929126
GRMZM2G461141,0.03355372,0.023341984,0.064215399,0.029676752,0.070526188,0.020582488,0.011911943,0.003100304,0.014308544,0.009709548,0.030356726,0.002138058
GRMZM2G461145,0.279292656,0.272267411,0.227337297,0.302475028,0.149887755,0.091996121,0.030408836,0.045681301,0.012886167,0.030019938,0.002430125,0.039670539
GRMZM2G461159,0.038966589,0,0,0,0.07379055,0.028313953,0.009115843,0,0,0,0.007565384,0.016686047
GRMZM2G461186,0.409074852,0.36009027,0.041169234,0.075183369,0.036983786,0.101395349,0.021868031,0.001756943,0.010243458,0.008416098,0.013158121,0.011395349
GRMZM2G461231,0.002289637,0.001812689,0.008137624,0.003018109,0.006512139,0.015945661,0.002289637,0.001812689,0.004432208,0.003018109,0.006512139,0.000905991
GRMZM2G461269,0.053595079,0.191595982,0.194997039,0.049666261,0.42304973,0.05744186,0.001356273,0.010327095,0.013432793,0.01673213,0.151526552,0.02255814
GRMZM2G461278,0.081961406,0.031315359,0.949994312,0.149876304,2.727434824,0.143895349,0.00733454,0.00714618,0.147771051,0.019137783,0.206463526,0.018895349
GRMZM2G461279,0,0.009063444,0,0.002994012,0,0,0,0.009063444,0,0.002994012,0,0
GRMZM2G461332,0.006868919,0.004531722,0.004175712,0.009018181,0.006622517,0.011627907,0.006868919,0.004531722,0.001382416,3.61E-05,0.006622517,0.011627907
GRMZM2G461356,0.049863735,0.028294214,0.061210576,0.057103098,0.060074083,0.04744186,0.005087616,0.010167325,0.033277615,0.002777142,0.019396116,0.01255814
GRMZM2G461447,0.042994817,0.073611436,0.112822511,0.204339813,0.028499271,0.143953488,0.001781303,0.035149897,0.006677259,0.017217074,0.002009204,0.016046512
GRMZM2G461465,0.007462687,0.019230769,0,0,0,0,0.007462687,0.019230769,0,0,0,0
GRMZM2G461533,0.489253705,0.429796944,0.475441645,0.482933458,0.382553138,0.444166566,0.067960116,0.018920902,0.024789902,0.008084452,0.007277283,0.027499984
GRMZM2G461557,0.196277104,0.269820113,0.349897348,0.428863589,0.277456194,0.651526052,0.039181103,0.095581859,0.038852677,0.006892805,0.027859015,0.022967614
GRMZM2G461566,0.009328358,0.008285797,0.004930327,0.005893173,0.002542373,0,0.009328358,0.004439643,0.001403561,0.00070355,0.002542373,0
GRMZM2G461569,1.247117371,0.958517316,0.884451476,0.700814671,0.655260604,0.197635657,0.028211908,0.035440393,0.121135116,0.021740215,0.193891955,0.137635657
GRMZM2G461586,5.07558831,2.976237554,5.494176685,4.28697939,5.271096689,4.51255814,0.254692787,0.014699092,0.052835903,0.101350647,0.450757616,0.04744186
GRMZM2G461592,0.436081635,0.074163376,0.001389532,0,0,0,0.035584128,0.016471068,0.001389532,0,0,0
GRMZM2G461593,0.010326547,0.019951894,0.008826873,0.014782141,0.018578311,0.005498201,0.002999691,0.003033452,0.000277943,0.005999698,0.012815596,0.000847039
GRMZM2G461648,0,0.009615385,0.005558129,0,0,0,0,0.009615385,0.005558129,0,0,0
GRMZM2G461716,0.078526946,0.027742273,0,0,0,0,0.003900081,0.008511504,0,0,0,0
GRMZM2G461783,0,0.000874126,0.003516061,0.005784637,0.003389827,0.005271313,0,0.000874126,7.53E-05,0.002790625,0.003389827,0.001395347
GRMZM2G461791,0.327743107,0.823274468,0.309900095,0.460433862,0.221843083,0.219767442,0.100877435,0.261340916,0.030882027,0.046751766,0.062902685,0.080232558
GRMZM2G461793,0.991552734,0.588107143,0.399735035,0.468993605,0.943315757,1.331802326,0.105462191,0.008046703,0.031019951,0.013903785,0.022785956,0.163197674
GRMZM2G461804,0.030033927,0.023593358,0.014877613,0.010211169,0.000847459,0,0.001309357,0.005466469,0.010386198,0.005263491,0.000847459,0
GRMZM2G461808,0.072845563,0.037357658,0.002793296,0,0.033584017,0.10744186,0.031632049,0.00110388,0.002793296,0,0.00709395,0.07255814
GRMZM2G461936,0.038021055,0.088810629,0.005586592,0.005263618,0.003153583,0.012596901,0.008916562,0.063432967,0.005586592,0.0007726,0.003153583,0.012596901
GRMZM2G461948,0.198490018,0.200754935,0.170249231,0.219478549,0.210848582,0.025813953,0.041547463,0.000288741,0.021506214,0.009897711,0.017628239,0.014186047
GRMZM2G462062,1.385031154,0.861985835,1.637576639,0.875426217,1.117027736,0.744069767,0.325329662,0.118783396,0.268861555,0.16883939,0.123650253,0.185930233
GRMZM2G462080,0.025324471,0.020680067,0.004405188,0.006039747,0.006825097,0.017358533,0.01081368,0.013378955,0.00232089,0.00066716,0.000570056,0.009191863
GRMZM2G462118,0,0.027190333,0.041856746,0.084290173,0,0.005,0,0.027190333,0.02518236,0.030397957,0,0.005
GRMZM2G462140,6.811115813,2.721473431,5.852268448,3.892510778,5.851689362,3.281511628,0.196346874,0.047757338,0.025452806,0.068567066,0.494073468,0.061511628
GRMZM2G462239,0.036980001,0.026738495,0.022196771,0.028977018,0.015488605,0.005406977,0.011793969,0.004511486,0.016743196,0.010408479,0.002171422,0.000406977
GRMZM2G462243,0,0,0.002793296,0.002994012,0,0,0,0,0.002793296,0.002994012,0,0
GRMZM2G462261,0.130171985,0.060292239,0.032073094,0.027042495,0.006622517,0.02744186,0.03400712,0.012215316,0.012619643,0.002897625,0.006622517,0.00744186
GRMZM2G462325,0.512458497,0.39584302,0.340969079,0.478954568,0.663357283,1.336569767,0.206488348,0.133003133,0.131471873,0.125835851,0.210814902,0.028430233
GRMZM2G462422,0.016333743,0.031651027,0.010258762,0.017401852,0.005084746,0.014609637,0.00041334,0.010817681,0.001413315,0.0046683,0.005084746,0.002942967
GRMZM2G462433,0,0,0.000694766,0,0.003863132,0.017441855,0,0,0.000694766,0,0.003863132,0.017441855
GRMZM2G462537,0.09345232,0.139263307,0.044621579,0.039114929,0.093186666,0.045038762,0.011025292,0.023878692,0.016830935,0.00917481,0.052508699,0.015038762
GRMZM2G462613,5.256980303,3.21582332,10.89780412,3.606227637,8.711943058,5.645562014,0.279368363,0.59082332,0.440184702,0.103353201,0.281434426,0.017228684
GRMZM2G462625,0.252753137,0.355725661,0.228324464,0.487090209,0.058300595,0.103081395,0.02887254,0.038505108,0.055140107,0.029006377,0.02779212,0.048081395
GRMZM2G462639,0.755418718,0.51289314,1.400194337,0.638745652,0.66193176,0.80127907,0.068851554,0.041594033,0.057906221,0.007960935,0.046677511,0.06872093
GRMZM2G462647,0.001066097,0,0.002779064,0.012072435,0.032046246,0.018565884,0.001066097,0,0.002779064,0.012072435,0.018801213,0.008565884
GRMZM2G462690,0.02318481,0.113344843,0.035625077,0.160120263,0.055003754,0.128281027,0.014975854,0.00276794,0.014799496,0.016673826,0.039919001,0.005218993
GRMZM2G462711,0,0,0,0,0.005853631,0.023313953,0,0,0,0,0.000768885,0.011686047
GRMZM2G462760,0.146878661,0.340474674,0.050122781,0.136697431,0.067639467,0.013313953,0.091927309,0.003936212,0.011016636,0.018991192,0.054394434,0.001686047
GRMZM2G462803,0.203780053,0.364513136,0.082202991,0.16532127,0.078639579,0.048313953,0.002287515,0.020102249,0.004389187,0.002343401,0.007453137,0.036686047
GRMZM2G462808,0.010269529,0.01250001,0.002318264,0.003568383,0.060161662,0.027860584,0.003926246,0.01250001,0.001387163,0.001355102,0.000852463,0.010876796
GRMZM2G462883,0.41561656,0.289245879,0.317439538,0.210279643,0.403603102,0.075697674,0.017219261,0.000784341,0.071629482,0.035229339,0.006992925,0.005697674
GRMZM2G462986,0.006868919,0.009615385,0,0,0,0,0.006868919,0.009615385,0,0,0,0
GRMZM2G463032,1.076354832,1.113162346,1.344769597,1.399784947,1.486053441,2.010465116,0.080361586,0.065085423,0.174783475,0.121341833,0.189443248,0.210465116
GRMZM2G463133,0.006868919,0,0.008337193,0,0,0,0.006868919,0,0.008337193,0,0,0
GRMZM2G463157,0.414159105,0.307333984,0.101281006,0.094660759,0.243785222,0.374437749,0.133064642,0.032409535,0.019761793,0.007135625,0.089548009,0.046104589
GRMZM2G463167,0.008558021,0.02355188,0.007212453,0.020040397,0.007726265,0.174282944,0.005123561,0.018744188,0.005822921,8.03E-05,0.007726265,0.005949614
GRMZM2G463227,1.251937295,1.668487123,1.710558129,1.900432549,1.436547327,1.174767442,0.001794048,0.2545898,0.056926844,0.157917579,0.231249314,0.035232558
GRMZM2G463267,0,0,0,0,0.320052759,0.253604651,0,0,0,0,0.081642163,0.041395349
GRMZM2G463280,0.018062949,0,0.001396648,0,2.075025272,5.728604651,0.004325111,0,0.001396648,0,0.315703205,0.608604651
GRMZM2G463291,0,0,0,0.009006133,0.005084746,0.005813953,0,0,0,0.002969915,0.005084746,0.005813953
GRMZM2G463318,6.003197594,4.334030453,16.02766923,8.605627442,20.34387468,7.082858325,0.3688694,0.590440838,0.652032488,0.354130772,2.732396413,0.214641465
GRMZM2G463423,0.048025964,0.058816732,0.058251785,0.058194694,0.01815959,0.029482254,0.01016517,0.018678652,0.003450014,0.005413761,0.005387603,0.004565336
GRMZM2G463462,0.652978702,0.149982572,0.206248497,0.141224594,0.161892469,0.084069767,0.048513835,0.023094351,0.028388374,0.014464029,0.05002806,0.025930233
GRMZM2G463464,2.180057194,2.291468184,1.093992027,2.077568218,1.077663045,1.614302326,0.043823403,0.179685643,0.16578451,0.228266823,0.233595233,0.054302326
GRMZM2G463471,0.154213201,0.018126889,0.029215756,0.081320258,0.06823437,0.558062012,0.009965903,0.018126889,0.015249275,0.03940409,0.037725895,0.188062012
GRMZM2G463493,0.006868919,0.019230769,0.005558129,0,0,0,0.006868919,0.019230769,0.005558129,0,0,0
GRMZM2G463525,0.084802098,0.028294214,0.181023442,0.066133327,0.011707262,0.085697674,0.025100605,0.010167325,0.030185454,0.000265064,0.001537771,0.004302326
GRMZM2G463574,0,0.038461538,0.008337193,0.002994012,0.026490066,0.073255814,0,0.038461538,0.008337193,0.002994012,0.026490066,0.026744186
GRMZM2G463580,0,0.019230769,0,0.006012121,0,0,0,0.019230769,0,2.41E-05,0,0
GRMZM2G463622,0.013620804,0.01190802,0.00649754,0.006024769,0.139879313,0.129511533,0.003818625,0.007879826,0.004402568,0.00020308,0.029083578,0.036008347
GRMZM2G463640,2.592581531,3.857072636,2.421753373,5.117928951,1.336574192,2.750652285,0.320686111,0.385312344,0.5795597,0.022057555,0.07425345,0.701996995
GRMZM2G463705,0.028732833,0.018599962,0.028232353,0.017050676,0.032034191,0.015764106,0.000214728,0.002116462,0.01067451,0.007756827,0.00246941,0.001021594
GRMZM2G463711,0.005922019,0,0.00434291,0.006398418,0,0,0.0009469,0,0.00085129,0.002655903,0,0
GRMZM2G463726,0.021794292,0.045869162,0.011173184,0.015018253,0,0.005,0.008056454,0.026638393,0.011173184,0.002945819,0,0.005
GRMZM2G463730,0.587170796,0.354505581,1.093640007,0.877982872,0.665476932,0.706976744,0.072245423,0.155109804,0.034013624,0.093274613,0.069450441,0.106976744
GRMZM2G463738,0.029256979,0.037909598,0.047329485,0.099067459,0.016792008,0.020813953,0.015519141,0.019782709,0.013809932,0.032669068,0.003546975,0.009186047
GRMZM2G463871,0.018359833,0.018954799,0,0.001509054,0,0,0.011490914,0.009891355,0,0.001509054,0,0
GRMZM2G463887,0.012469138,0.004166663,0.001799601,0.000709931,0.003034449,0.003735504,0.006333153,0.004166663,0.001001518,4.46E-05,0.001142303,0.002074377
GRMZM2G463904,0.021200524,0.009063444,0.008337193,0.009030229,0,0.020813953,0.006275151,0.009063444,0.008337193,0.003042205,0,0.009186047
GRMZM2G463913,7.212684905,11.2479667,3.643843788,10.23584026,1.051172979,1.669186047,0.988804308,0.444340994,1.269542112,0.092127684,0.207105167,0.180813953
GRMZM2G463953,0.848020978,0.674645605,0.883553585,0.264701986,0.800583687,0.401162791,0.251006052,0.094585164,0.133206191,0.0431451,0.007363333,0.098837209
GRMZM2G463983,0.11127387,0.216622949,0.154069394,0.117018062,0.061087206,0.077171888,0.010207811,0.008422743,0.01247593,0.023629202,0.007818463,0.023185202
GRMZM2G463996,0.05792019,0.203259358,0.02501158,0.258135641,0.180693682,0.306395349,0.016706676,0.068643973,0.02501158,0.095157772,0.017981815,0.143604651
GRMZM2G464000,0.764534562,0.738641656,1.110310622,0.837013102,1.086940182,1.171511628,0.107818144,0.049819883,0.00980111,0.040232407,0.085245248,0.078488372
GRMZM2G464011,0,0.028846154,0.005558129,0.015066447,0.016792008,0.045813953,0,0.028846154,0.005558129,0.009078423,0.003546975,0.034186047
GRMZM2G464013,0.415022792,0.547989784,0.142230394,0.601453034,0.295633632,0.318837209,0.002887656,0.086451323,0.053300332,0.062530878,0.070468069,0.121162791
GRMZM2G464043,0.411376875,0.141195098,0.065507257,0.08717575,0.16620833,0.088217051,0.058772379,0.04149721,0.012705033,0.000349402,0.039089683,0.018449609
GRMZM2G464137,4.420072172,3.21543115,6.763849445,6.816009873,9.179840702,6.207209302,0.326196484,0.446200381,0.372787993,0.405547013,0.623549311,0.532790698
GRMZM2G464157,0.019504648,0.011033962,0,0,0.005084746,0.00125,0.010346098,0.004991672,0,0,0.005084746,0.00125
GRMZM2G464176,0.13288453,0.259295845,0.604622463,0.763491131,0.053451566,0.01744186,0.073183038,0.066988153,0.009902677,0.008963958,0.012773599,0.01744186
GRMZM2G464212,0.063601566,0.15624756,0.054398104,0.051569885,0.057295986,0.058527117,0.018825447,0.028042445,0.026607466,0.008310343,0.042041749,0.008139523
GRMZM2G464263,0.044514081,0.065257225,0.071258953,0.104266213,0.036068369,0.04843019,0.004713126,0.028398283,0.007944305,0.014445944,0.019119233,0.02323641
GRMZM2G464295,0.432389159,0.253390646,0.34118453,0.422634758,0.117879451,0.067285162,0.039810607,0.021769431,0.071274715,0.004643739,0.027116788,0.018964778
GRMZM2G464328,43.86088604,66.74721237,125.1370677,74.74974446,145.101427,69.42895349,7.875811413,7.554904678,18.30427312,0.938878299,17.93586413,8.801046512
GRMZM2G464382,0.024634984,0.096270046,0.006961893,0.073702696,0.007627119,0.002906977,0.009709611,0.057808508,0.001375301,0.013822456,0.007627119,0.002906977
GRMZM2G464393,0,0,0,0,0.005084746,0.005,0,0,0,0,0.005084746,0.005
GRMZM2G464401,2.517016629,1.695448767,1.08782564,1.862459475,0.986665826,2.164665048,0.096333281,0.017905925,0.357425757,0.033921567,0.350309882,0.233140502
GRMZM2G464491,0,0,0.002793296,0.001509054,0.045291279,0,0,0,0.002793296,0.001509054,0.00555618,0
GRMZM2G464510,0.014925373,0.009063444,0.011116258,0.005988024,0,0,0.014925373,0.009063444,0.011116258,0.005988024,0,0
GRMZM2G464515,0.013737838,0.01282051,0.008337193,0.007010124,0,0.001666665,0.013737838,0.01282051,0.008337193,0.000973906,0,0.001666665
GRMZM2G464572,1.19130241,0.560277698,3.292030865,0.347515225,1.339398358,1.199341081,0.109212873,0.117970044,0.070632038,0.080050159,0.197025469,0.279341081
GRMZM2G464575,2.160172351,1.964269147,4.309914875,3.598362655,2.223291078,2.118139535,0.168185858,0.156576839,0.108797557,0.041476427,0.329251343,0.498139535
GRMZM2G464676,0.001373784,0.003089811,0.007997485,0.004980683,0.002207503,0.010813953,0.001373784,0.003089811,0.004106795,0.001962574,0.002207503,0.000813953
GRMZM2G464709,0,0,0.002793296,0,0.001694914,0.00333333,0,0,0.002793296,0,0.001694914,0.00333333
GRMZM2G464754,0.272894272,0.434260989,0.365082119,0.435746216,0.298473457,0.394360465,0.02561319,0.145799451,0.037152517,0.031319652,0.026950278,0.010639535
GRMZM2G464782,0.030726798,0.009659924,0.014623293,0.008959843,0.061740176,0.051773249,0.007830411,0.00059648,0.001587913,0.002018193,0.013175063,0.032393411
GRMZM2G464818,0.006868919,0,0.002779064,0,0,0,0.006868919,0,0.002779064,0,0,0
